Context,Actual,Response
"[SOC][User]No. I think I am ok although I would like the postcode.[slots][Bot]The postcode is cb21dp. Is there anything else I can help you with today?[slots]cb21dp[User]No, that is all. Thank you so much. [slots][EOC]",[Bot]Let me know if you need anything else. ,[SOR][Bot]You're welcome! Enjoy!
"[SOC][User]No, that is all. Thank you so much. [slots][Bot]Let me know if you need anything else. [slots][User]I don't need anything else. You were a great help. Goodbye![slots][EOC]",[Bot]Thank you for using our system!,"[SOR][Bot]excellent, have a good day."
[SOC][User]Can you find a place to eat in the cheap price range?[slots]cheap[Bot]There are 22 cheap restaurants in town. Do you have a food preference or an area of town you want to eat in?[slots]cheap 22[User]I'm craving some international food.  Can you point me in the right direction?  I'm looking to eat somewhere in the east area of town.[slots]international east[EOC],"[Bot]I have found 1 restaurant matching your criteria, The Missing Sock. Would you like to try it?",[SOR][Bot]The Missing Sock serves international food in the east. It is a cheap place in the east of town. Would you like more information about it?
"[SOC][User]I'm craving some international food.  Can you point me in the right direction?  I'm looking to eat somewhere in the east area of town.[slots]international east[Bot]I have found 1 restaurant matching your criteria, The Missing Sock. Would you like to try it?[slots]The Missing Sock[User]Yes. please book me a table for friday at 13:00 for 6 people.[slots]13:00 friday 6[EOC]",[Bot]I have booked your table. The Reference number is : RQS2GVAQ.,"[SOR][Bot]Booking was successful. The table will be reserved for 15 minutes.
Reference number is : D6Y6LQ7P. Can I assist with anything else today?"
[SOC][User]Yes. please book me a table for friday at 13:00 for 6 people.[slots]13:00 friday 6[Bot]I have booked your table. The Reference number is : RQS2GVAQ.[slots]RQS2GVAQ[User]Thank you!  Could you also find an architectural attraction near the restaurant?[slots][EOC],"[Bot]Unfortunately, I don't happen to see any architecture attractions in that area of town. Can I find something else for you? ","[SOR][Bot]What part would you like? There's Churchill church, castle galleries, old schools."
"[SOC][User]Thank you!  Could you also find an architectural attraction near the restaurant?[slots][Bot]Unfortunately, I don't happen to see any architecture attractions in that area of town. Can I find something else for you? [slots]architecture[User]Are there any multiple sports attractions in the same area?[slots][EOC]","[Bot]Yes, there is The Cherry Hinton Village Centre. Would you like more information about it?",[SOR][Bot]No that would be too important but I am showing 1 swimmingpool and 2 park attractions. 
"[SOC][User]Are there any multiple sports attractions in the same area?[slots][Bot]Yes, there is The Cherry Hinton Village Centre. Would you like more information about it?[slots]The Cherry Hinton Village Centre[User]Give me the address, please.[slots][EOC]","[Bot]The address is colville road, cherry hinton. Can I help with anything else?",[SOR][Bot]Yes the address is on Colville Road and postcode is cb19ej. 
"[SOC][User]Give me the address, please.[slots][Bot]The address is colville road, cherry hinton. Can I help with anything else?[slots]colville road cherry hinton[User]Can you book me a taxi to get from Cherry Hinton to the restaurant? [slots][EOC]",[Bot]I can take care of that. Do you have a time you would like to leave? I imagine you would like to arrive on time for your reservation,[SOR][Bot]On what time would you like to leave Cherry Hinton no later. 
[SOC][User]Can you book me a taxi to get from Cherry Hinton to the restaurant? [slots][Bot]I can take care of that. Do you have a time you would like to leave? I imagine you would like to arrive on time for your reservation[slots][User]Could you book a taxi at 12:30? [slots]12:30[EOC],"[Bot]OK, a yellow Skoda will pick you up at the Cherry Hinton at 12:30 to get you to the restaurant in time for that 13:00 reservation. Contact number 07137765445.","[SOR][Bot]Certainly I have your taxi booked (City Harvest) and been assigned a red Tesla. The contact number is 07721408999. Is that all?
"
"[SOC][User]Could you book a taxi at 12:30? [slots]12:30[Bot]OK, a yellow Skoda will pick you up at the Cherry Hinton at 12:30 to get you to the restaurant in time for that 13:00 reservation. Contact number 07137765445.[slots]13:00 07137765445 restaurant 12:30 yellow Skoda Cherry Hinton[User]Thank you very much! That will be all![slots][EOC]","[Bot]You're welcome, have a great day!",[SOR][Bot]Okay thank you for contacting Cambridge TownInfo centre today. Goodbye.
"[SOC][User]I was wondering if you could help me find a hotel in the south part of town. [slots]south[Bot]I sure can. We have four accommodation options in the south part of town. One is a hotel, and three are guesthouses. Do you have a preference?[slots]south part of town four hotel guesthouses[User]The hotel should be in the cheap price range and should have a star of 4 with free wifi.[slots]cheap 4[EOC]","[Bot]Great, I've found one that fits just that. How about Rosa's Bed and Breakfast?",[SOR][Bot]The worth house and leverton house are located in the west area. The leverton house is also a hotel. Would you like me to book this for you?
"[SOC][User]The hotel should be in the cheap price range and should have a star of 4 with free wifi.[slots]cheap 4[Bot]Great, I've found one that fits just that. How about Rosa's Bed and Breakfast?[slots]Rosa 's Bed and Breakfast one[User]Is that a hotel or a guesthouse?[slots][EOC]",[Bot]Rosa's bed and breakfast is a guesthouse. Can I book this for you?,[SOR][Bot]It sure looks like a hotel. Ugly Hosa has 4 stars. Shall I book that for you?
[SOC][User]Is that a hotel or a guesthouse?[slots][Bot]Rosa's bed and breakfast is a guesthouse. Can I book this for you?[slots]Rosa 's bed and breakfast guesthouse[User]Actually first I would like you to help me find a train that goes between Peterborough and Cambridge on Saturday.[slots]cambridge saturday peterborough[EOC],[Bot]There are 38 possible entries for a train between Peterborough abs Cambridge. Did you have a departure time you would like? ,[SOR][Bot]Where are you departing from and what is the destination?
[SOC][User]Actually first I would like you to help me find a train that goes between Peterborough and Cambridge on Saturday.[slots]cambridge saturday peterborough[Bot]There are 38 possible entries for a train between Peterborough abs Cambridge. Did you have a departure time you would like? [slots]38 Peterborough Cambridge[User]I'd like to arrive by 20:45 if possible.[slots]20:45[EOC],"[Bot]I have several that get to Cambridge before 20:45, any time you'd like to leave?",[SOR][Bot]TR9034 leaves peterborough at 12:48 and arrives in cambridge at 13:38. Would you like to book a seat?
"[SOC][User]I'd like to arrive by 20:45 if possible.[slots]20:45[Bot]I have several that get to Cambridge before 20:45, any time you'd like to leave?[slots]20:45 several Cambridge[User]I am not looking to make a booking, I just want to know what the travel time is. [slots][EOC]","[Bot]The travel time from peterborough to cambridge is 50 minutes, for all 38 trips. ",[SOR][Bot]There is a train that leaves at 09:29. Does that work for you?
"[SOC][User]I am not looking to make a booking, I just want to know what the travel time is. [slots][Bot]The travel time from peterborough to cambridge is 50 minutes, for all 38 trips. [slots]50 minutes peterborough 38 cambridge[User]That is all I need. Thank you.[slots][EOC]",[Bot]You're welcome. Thanks for contacting the Cambridge TownInfo centre and have a great day.,[SOR][Bot]Thank you and have a nice day. 
[SOC][User]Can you help me find a 4 star expensive hotel?[slots]hotel expensive 4[Bot]The University Arms Hotel fits that description. Would you like me to book it for you?[slots]The University Arms Hotel[User]Is that a guesthouse?[slots]guesthouse[EOC],[Bot]No sorry that is a hotel.,[SOR][Bot]The Gonville Hotel is a guesthouse located in the centre of town. It is a 4 star hotel in the expensive price range. 
[SOC][User]Is that a guesthouse?[slots]guesthouse[Bot]No sorry that is a hotel.[slots]hotel[User]Is there a guesthouse available?[slots]guesthouse[EOC],"[Bot]Unfortunately, there are no guesthouses that fit that description. ","[SOR][Bot]There is one that will  fit what you were looking for, odm hote. Would you like me to book that for you?"
"[SOC][User]Is there a guesthouse available?[slots]guesthouse[Bot]Unfortunately, there are no guesthouses that fit that description. [slots]guesthouses[User]I would be interested in a guesthouse in the cheap price range if that is available.  Will you check for me?[slots]cheap[EOC]","[Bot]There are 7 available that match what you're looking for, do you have any preference for what area you want to stay in?",[SOR][Bot]Do you have a specific area or type of lodging that you would like?
"[SOC][User]I would be interested in a guesthouse in the cheap price range if that is available.  Will you check for me?[slots]cheap[Bot]There are 7 available that match what you're looking for, do you have any preference for what area you want to stay in?[slots]7[User]I need free internet and I need their postcode.[slots][EOC]",[Bot]There is the Alexander Bed and Breakfast which has internet. It is located in cb12de postal code.,[SOR][Bot]The Allenbell is in the east and postcode is cb13js. Do you need anything else?
[SOC][User]I need free internet and I need their postcode.[slots][Bot]There is the Alexander Bed and Breakfast which has internet. It is located in cb12de postal code.[slots]the Alexander Bed and Breakfast cb12de[User]I also need a restaurant with south African food in the centre. [slots]south african centre[EOC],[Bot]I am sorry there are no restaurants that match that description. Would you like to search for something else?,[SOR][Bot]There are no restaurants that meet your criteria.  Would you like to try another area or cuisine?
"[SOC][User]I also need a restaurant with south African food in the centre. [slots]south african centre[Bot]I am sorry there are no restaurants that match that description. Would you like to search for something else?[slots][User]How about a restaurant that serves Italian food, do you have one that you would recommend?[slots]italian[EOC]",[Bot]How about the zizzi cambridge in the centre?,[SOR][Bot]I have La Margherita which is style Italian and serves cheap italian food in the centre area.
"[SOC][User]How about a restaurant that serves Italian food, do you have one that you would recommend?[slots]italian[Bot]How about the zizzi cambridge in the centre?[slots]the zizzi cambridge centre[User]Sure, I would like to book a reservation for that. But first, could you tell me what area the Alexander Bed and Breakfast is in?[slots]alexander bed and breakfast[EOC]",[Bot]It is in the centre area.  Is there anything else that I can do for you?,[SOR][Bot]It is in the center of town.
"[SOC][User]Sure, I would like to book a reservation for that. But first, could you tell me what area the Alexander Bed and Breakfast is in?[slots]alexander bed and breakfast[Bot]It is in the centre area.  Is there anything else that I can do for you?[slots]centre[User]Yes, I still need to book a reservation for 8 people at Zizzi Cambridge. [slots]8 Zizzi Cambridge[EOC]",[Bot]What day and time would you like to go to zizzi cambridge?,"[SOR][Bot]Ok, great! I was able to book tickets for 8 people for 4 nights starting Sunday. Your Reference number is : MFZBO4GX. Can I help with anything else today?"
"[SOC][User]Yes, I still need to book a reservation for 8 people at Zizzi Cambridge. [slots]8 Zizzi Cambridge[Bot]What day and time would you like to go to zizzi cambridge?[slots]zizzi cambridge[User]Friday, 17:45. [slots]17:45 friday[EOC]",[Bot]You are booked.  Your table will be reserved for 15 minutes with reference #VNRRC76K.,[SOR][Bot]Okay I have booked you at that time.
"[SOC][User]Friday, 17:45. [slots]17:45 friday[Bot]You are booked.  Your table will be reserved for 15 minutes with reference #VNRRC76K.[slots]VNRRC76K[User]Thank you. That's all I needed. Have a nice day![slots][EOC]","[Bot]You're welcome! Thank you for contacting us, have a great day!",[SOR][Bot]Thank you for using our service. Take care!
[SOC][User]I am looking for a restaurant. The restaurant should be in the moderate price range and should be in the east[slots]moderate east[Bot]Try curry prince or pizza hut fen ditton[slots]curry prince pizza hut fen ditton[User]The restaurant should serve italian food.[slots]italian[EOC],"[Bot]Pizza hut fen ditton serves italian food in the east, would you like a reservation?",[SOR][Bot]Okay I have 3. Do you prefer something in a certain area?
"[SOC][User]The restaurant should serve italian food.[slots]italian[Bot]Pizza hut fen ditton serves italian food in the east, would you like a reservation?[slots]Pizza hut fen ditton italian the east[User]What other restaurants in that area serve Italian food?[slots]italian[EOC]","[Bot]Pizza hut fen ditton is the only Italian restaurant, in the east, in the moderate price range. Do you want me to try other areas?",[SOR][Bot]We have several Italian restaurants in the city centre in the moderate and cheap price ranges. Do you have a preference? 
"[SOC][User]What other restaurants in that area serve Italian food?[slots]italian[Bot]Pizza hut fen ditton is the only Italian restaurant, in the east, in the moderate price range. Do you want me to try other areas?[slots]Pizza hut fen ditton Italian east moderate[User]No, that will do.  Can I book a table for monday?[slots]monday[EOC]","[Bot]Absolutely, how many people will you have and what time are you wanting the reservation?",[SOR][Bot]What time would you like the reservation for?
"[SOC][User]No, that will do.  Can I book a table for monday?[slots]monday[Bot]Absolutely, how many people will you have and what time are you wanting the reservation?[slots][User]I will have 5 people and we would like 12:15 if possible. Thanks.[slots]12:15 5[EOC]","[Bot]You are booked, the reference number is AF2GJ7G6, may I assist with anything else?","[SOR][Bot]Booked, reference number is XTEC652H. May I help you with anything else?"
"[SOC][User]I will have 5 people and we would like 12:15 if possible. Thanks.[slots]12:15 5[Bot]You are booked, the reference number is AF2GJ7G6, may I assist with anything else?[slots]AF2GJ7G6[User]Thanks for you help. I only need the restaurant reservation. Goodbye.[slots][EOC]","[Bot]You're welcome.  Thank you for contacting Cambridge TownInfo centre, and have a great day.",[SOR][Bot]Have a nice evening. 
[SOC][User]Find me a train to kings lynn that arrives by 20:15.[slots]kings lynn 20:15[Bot]The TR3112 arrives at 05:58.  Will that work?[slots]TR3112 05:58[User]Is it on Saturday?[slots]saturday[EOC],"[Bot]I'd suggest TR7604, it departs at 19:11 on saturday and arrives by 19:58. Would you like a ticket?","[SOR][Bot]Yes, the train is going to kings lynn."
"[SOC][User]Is it on Saturday?[slots]saturday[Bot]I'd suggest TR7604, it departs at 19:11 on saturday and arrives by 19:58. Would you like a ticket?[slots]19:58 saturday 19:11 TR7604[User]Yes, I definitely would. Can I please have the confirmation number as well?[slots][EOC]",[Bot]How many people will be traveling?,[SOR][Bot]The booking went through the system and I have a confirmation number of 42EBJUS4. Can I help with anything further?
"[SOC][User]Yes, I definitely would. Can I please have the confirmation number as well?[slots][Bot]How many people will be traveling?[slots][User]No, that's ok. No need to book it, but can you tell me the price of the ticket?[slots][EOC]",[Bot]The price per ticket on the TR7604 is 7.84 pounds.  Can I assist you further today?,[SOR][Bot]The price is 23.60 pounds and the confirmation number is F9PQWCE.
"[SOC][User]No, that's ok. No need to book it, but can you tell me the price of the ticket?[slots][Bot]The price per ticket on the TR7604 is 7.84 pounds.  Can I assist you further today?[slots]7.84 pounds TR7604[User]I want to book a room at the el shaddai for 4 people 4 nights starting tuesday[slots]el shaddai 4 4 tuesday[EOC]","[Bot]Booking was successful.
Reference number is : 9DOLSR1S. anything else today?","[SOR][Bot]All right, I have you booked for 4 people for four nights,  Your reference number is VZX1S3P5 and the address is 41 Warkworth Terrace."
"[SOC][User]I want to book a room at the el shaddai for 4 people 4 nights starting tuesday[slots]el shaddai 4 4 tuesday[Bot]Booking was successful.
Reference number is : 9DOLSR1S. anything else today?[slots]9DOLSR1S[User]Thank you. [slots][EOC]",[Bot]Thank you for using the Cambridge TownInfo centre.,[SOR][Bot]Have a great stay in Cambridge!
"[SOC][User]I am looking for information.  Can you help me find a place to stay?  I want a hotel, not a guestroom.[slots]hotel[Bot]What area and/or price range would you like? If neither of those matter, I recommend the Gonville, in the center of town.[slots]center of town Gonville[User]Moderate would be a perfect price range.[slots]moderate[EOC]",[Bot]Do you have any other criteria?,[SOR][Bot]I have the Avalon which is also in the moderate price range. Would you like me to book it?
"[SOC][User]Moderate would be a perfect price range.[slots]moderate[Bot]Do you have any other criteria?[slots][User]Yes, a 2 star rating would be great.[slots]2[EOC]","[Bot]we have two at the note, do i recommend one?","[SOR][Bot]Fitzbillies is in the moderate price range, would you like to make a booking?"
"[SOC][User]Yes, a 2 star rating would be great.[slots]2[Bot]we have two at the note, do i recommend one?[slots]two[User]Yes please do and book it for 5 people for 4 nights from Monday.[slots]4[EOC]","[Bot]Ashley Hotel is a great hotel located in the north with free wifi and parking.  If that sounds good to you, then I will go ahead and book it? ","[SOR][Bot]Okay, you're booked, your reference number is SGJDBDQC, is there anything else i can do for you?"
"[SOC][User]Yes please do and book it for 5 people for 4 nights from Monday.[slots]4[Bot]Ashley Hotel is a great hotel located in the north with free wifi and parking.  If that sounds good to you, then I will go ahead and book it? [slots]hotel Ashley Hotel north[User]Yes please. [slots][EOC]","[Bot]great! for how many people, which day, and for how long?","[SOR][Bot]The phone number is 01223575314 and the address is 63 milton road.  The price range for this hotel, however, ishy.  Can I help you with anything else today?"
"[SOC][User]Yes please. [slots][Bot]great! for how many people, which day, and for how long?[slots][User]5 people for 4 nights starting from monday.[slots]4 monday 5[EOC]",[Bot]You are booked for the Ashley Hotel. Your reference number is FX8L2KID. Is there anything else I can assist you with?,[SOR][Bot]That is fixed and your reference number is PDO886KZ.
[SOC][User]5 people for 4 nights starting from monday.[slots]4 monday 5[Bot]You are booked for the Ashley Hotel. Your reference number is FX8L2KID. Is there anything else I can assist you with?[slots]FX8L2KID Ashley Hotel[User]I also need to book a taxi to commute between the two places.[slots][EOC],"[Bot]Okay, where are you departing from?",[SOR][Bot]Your taxi is going to come to darrys cookhouse and wine shop from the restaurant. What time do you want to leave/arrive?
"[SOC][User]I also need to book a taxi to commute between the two places.[slots][Bot]Okay, where are you departing from?[slots][User]Actually I am looking for the Corn Cambridge Exchange first. [slots]Corn cambridge exchange[EOC]","[Bot]The Cambridge Corn Exchange is a theater in the center of the city. It's located at Wheeler Street, would you like their address?",[SOR][Bot]What time would you like to arrive by?
"[SOC][User]Actually I am looking for the Corn Cambridge Exchange first. [slots]Corn cambridge exchange[Bot]The Cambridge Corn Exchange is a theater in the center of the city. It's located at Wheeler Street, would you like their address?[slots]center of the city theater The Cambridge Corn Exchange Wheeler Street[User]Yes, and I would also like to book a taxi to leave by 07:15.[slots]07:15 07:15[EOC]",[Bot]what is your destination?,"[SOR][Bot]I booked a black toyota for you. If you need to contact them, please do not hesitate to call at 07882245944. May I help with anything else?"
"[SOC][User]Yes, and I would also like to book a taxi to leave by 07:15.[slots]07:15 07:15[Bot]what is your destination?[slots][User]Before we move on to the taxi, can I get the address and phone number for the Cambridge corn exchange? And what area is that in?[slots]the Cambridge corn exchange[EOC]",[Bot]the phone number is 	01223350059.,[SOR][Bot]Cote is on Corn Exchange street and their phone number is 01223357851.  You want to contact them now and set up your taxi reservations?
"[SOC][User]Before we move on to the taxi, can I get the address and phone number for the Cambridge corn exchange? And what area is that in?[slots]the Cambridge corn exchange[Bot]the phone number is 	01223350059.[slots]01223350059[User]thank you for your help[slots][EOC]",[Bot]I believe you also asked for the address and area.  The address is Wheeler Street and it is in the centre.  Is there anything else you needed?,[SOR][Bot]You are very welcome. Is there anything else I can do for you?
[SOC][User]thank you for your help[slots][Bot]I believe you also asked for the address and area.  The address is Wheeler Street and it is in the centre.  Is there anything else you needed?[slots]Wheeler Street centre[User]that's all i need thanks[slots][EOC],"[Bot]Sorry, just to clarify, did you actually not need a taxi after all then?","[SOR][Bot]Okay, have a nice day. "
"[SOC][User]that's all i need thanks[slots][Bot]Sorry, just to clarify, did you actually not need a taxi after all then?[slots][User]Sorry, yes please book a taxi. Departing from the Cambridge corn exchange back to the hotel by 7:15. I will be needing the car type and contact number. [slots]the cambridge corn exchange hotel[EOC]","[Bot]A black Lexus will be waiting for you at 7:15 in front, contact number 07495116373. Can I help with anything else? ",[SOR][Bot]I made a reservation at the cambridge corn exchange. The car will be a white volvo and contact number is 07663271893?
"[SOC][User]Sorry, yes please book a taxi. Departing from the Cambridge corn exchange back to the hotel by 7:15. I will be needing the car type and contact number. [slots]the cambridge corn exchange hotel[Bot]A black Lexus will be waiting for you at 7:15 in front, contact number 07495116373. Can I help with anything else? [slots]black Lexus 7:15 07495116373[User]That is all I need tonight. Thanks![slots][EOC]","[Bot]If you need further assistance, please let us know. It was a pleasure helping you today. Good-bye.",[SOR][Bot]You're welcome. Thanks for calling the Cambridge TownInfo centre while we're here. Goodbye!
"[SOC][User]I'm excited to be traveling to cambridge and would like to find some places to go in the centre of town.[slots]centre[Bot]Luckily, there are 44 places to go in the town centre. Do you have a certain type of place you would like to go?[slots]town centre 44[User]Yes, I would like a theatre in the centre. [slots]theatre[EOC]","[Bot]The mumford theatre is in town centre, located at anglia ruskin enterprise, east road. Would you like their phone number?",[SOR][Bot]And is there a specific type you have in mind?
"[SOC][User]Yes, I would like a theatre in the centre. [slots]theatre[Bot]The mumford theatre is in town centre, located at anglia ruskin enterprise, east road. Would you like their phone number?[slots]The mumford theatre anglia ruskin enterprise east road town centre[User]Yes I would like their phone number.[slots][EOC]","[Bot]Okay, their phone number is 08451962320.",[SOR][Bot]Their phone number is 07807718591. Anything else I can help you with?
"[SOC][User]Yes I would like their phone number.[slots][Bot]Okay, their phone number is 08451962320.[slots]08451962320[User]I'm also looking for the Carolina Bed and Breakfast. What area is it in?[slots]carolina bed and breakfast[EOC]",[Bot]The carolina is in the east part of town. Would you like me to book a room for you?,[SOR][Bot]The carolina bed and breakfast is a guesthouse in the north side of town. Do you need their information? 
"[SOC][User]I'm also looking for the Carolina Bed and Breakfast. What area is it in?[slots]carolina bed and breakfast[Bot]The carolina is in the east part of town. Would you like me to book a room for you?[slots]The carolina east[User]No, that's okay, I just needed to know what area it was in.[slots][EOC]",[Bot]Just in case you need it the phone number is 01223247015.  Was there anything else I can assist you with today?,[SOR][Bot]It is in the east part of town. Goodbye.
"[SOC][User]No, that's okay, I just needed to know what area it was in.[slots][Bot]Just in case you need it the phone number is 01223247015.  Was there anything else I can assist you with today?[slots]01223247015[User]No, thanks - I'm all set. You've been a great help.[slots][EOC]",[Bot]No problem.  Have a great stay.,[SOR][Bot]You're welcome! Enjoy your stay in Cambridge! Goodbye!
"[SOC][User]What is the address to the Ashley hotel?[slots]ashley hotel[Bot]The Ashley Hotel is at 74 Chesterton Road, and their postcode is cb41er. Would you like to book a room or are you just looking for information right now?[slots]cb41er The Ashley Hotel 74 Chesterton Road[User]I am just looking for information. What kind of hotel? Hotel or guest house? [slots][EOC]",[Bot]They are a hotel. Do you need their phone number?,[SOR][Bot]It is an actual hotel. What else may I provide that would help get it all ready for your needs?
"[SOC][User]I am just looking for information. What kind of hotel? Hotel or guest house? [slots][Bot]They are a hotel. Do you need their phone number?[slots]hotel[User]No I don't need it, thanks for asking.  However I also am interested in an attraction known as cambridge artworks.  Can you provide their address & contact info?[slots]cambridge artworks[EOC]",[Bot]Sure Cambridge Artworks is located at 5 greens road phone number is 01223902168. Can I help you with anything else?,[SOR][Bot]Their address is 5 greens road and their postal code is cb13ef. Do you want the phone number? It is still in the final stages of being constructed.
"[SOC][User]No I don't need it, thanks for asking.  However I also am interested in an attraction known as cambridge artworks.  Can you provide their address & contact info?[slots]cambridge artworks[Bot]Sure Cambridge Artworks is located at 5 greens road phone number is 01223902168. Can I help you with anything else?[slots]Cambridge Artworks 5 greens road 01223902168[User]What is the postcode?[slots][EOC]",[Bot]The post code is cb13ef. Can I further assist you?,"[SOR][Bot]Postcode cb13ef is everything, anything else today?"
[SOC][User]What is the postcode?[slots][Bot]The post code is cb13ef. Can I further assist you?[slots]cb13ef[User]I also need a taxi to go between the two places.[slots][EOC],[Bot]Do you have a specific arrival or departure time?,[SOR][Bot]Can you confirm when you want to leave?
[SOC][User]I also need a taxi to go between the two places.[slots][Bot]Do you have a specific arrival or departure time?[slots][User]I want to leave the hotel by 24:00 please. [slots]24:00[EOC],"[Bot]Your taxi is booked. It will be a red volvo, contact number 07468930777. Would you like some information for restaurants in the area?","[SOR][Bot]Your taxi booking is complete. You will be picked up in a grey Toyota. It can be reached at 07941383672, any further questions today?"
"[SOC][User]I want to leave the hotel by 24:00 please. [slots]24:00[Bot]Your taxi is booked. It will be a red volvo, contact number 07468930777. Would you like some information for restaurants in the area?[slots]red volvo 07468930777[User]Thank you for the booking and contact number. That will be all for now.[slots][EOC]",[Bot]Thank you for calling. Have a great trip! Goodbye.,[SOR][Bot]have a great day
[SOC][User]i am looking for an expensive restaurant in the centre part of town.[slots]expensive centre[Bot]There are 33 expensive restaurants in the centre of town. Did you have a type of food in mind?[slots]33 centre of town[User]Can you give me a couple of examples of different cuisines that are available?[slots][EOC],"[Bot]There is African, Asian Oriental, British, Chinese, European, French, Gastropub, Indian, Italian, Japanese, Korean, Mediterranean, Modern European, North American, Seafood, Thai, and Turkish food available in the centre.",[SOR][Bot]Yes the Hakka is the one I would suggest!
"[SOC][User]Can you give me a couple of examples of different cuisines that are available?[slots][Bot]There is African, Asian Oriental, British, Chinese, European, French, Gastropub, Indian, Italian, Japanese, Korean, Mediterranean, Modern European, North American, Seafood, Thai, and Turkish food available in the centre.[slots]African Asian Oriental British Chinese European French Gastropub Indian Italian Japanese Korean Mediterranean Modern European North American Seafood Thai Turkish centre[User]Let's go with Korean. What kind of expensive Korean restaurants do you have available?[slots]korean expensive[EOC]",[Bot]Little Seoul at 108 Regent Street City Centre is very good.,"[SOR][Bot]Little Seoul is in the centre of town, located at 108 Regent Street City Centre, and has a very nice menu. Do you want us to book our table?"
[SOC][User]Let's go with Korean. What kind of expensive Korean restaurants do you have available?[slots]korean expensive[Bot]Little Seoul at 108 Regent Street City Centre is very good.[slots]108 Regent Street City Centre Little Seoul[User]That sounds good.  Could I get the postcode for Little Seoul please?[slots]little seoul[EOC],[Bot]The post code for little seoul is cb21dp.,"[SOR][Bot]Their postcode is C.B 7, 8 A.Q."
[SOC][User]That sounds good.  Could I get the postcode for Little Seoul please?[slots]little seoul[Bot]The post code for little seoul is cb21dp.[slots]cb21dp little seoul[User]I need the phone number and address of saint catherine's college and a taxi to commute both distance. Need to know the car type and also have the taxi number.[slots][EOC],"[Bot]Okay! They are at King's Parade, CB21RL. Their phone number is 01223338300. What time would you like to depart in the taxi?","[SOR][Bot]Ok, what time do you want to leave or arrive by?"
"[SOC][User]I need the phone number and address of saint catherine's college and a taxi to commute both distance. Need to know the car type and also have the taxi number.[slots][Bot]Okay! They are at King's Parade, CB21RL. Their phone number is 01223338300. What time would you like to depart in the taxi?[slots]01223338300 King 's Parade CB21RL[User]I need a taxi to commute between the two places. I need to leave the restaurant by 18:15 and need the contact # and car type[slots]18:15[EOC]","[Bot]I've booked your taxi. You'll be looking for a red tesla. If you need to contact the driver, the number is 07464036678. Can I do anything else for you today?",[SOR][Bot]It's a blue lexus. They feel it's necessary to provide the taxi service for you. Can you be of further help?
"[SOC][User]I need a taxi to commute between the two places. I need to leave the restaurant by 18:15 and need the contact # and car type[slots]18:15[Bot]I've booked your taxi. You'll be looking for a red tesla. If you need to contact the driver, the number is 07464036678. Can I do anything else for you today?[slots]07464036678 red tesla[User]No thank you.[slots][EOC]",[Bot]Okay then have a great day!,[SOR][Bot]You are welcome. Goodbye.
[SOC][User]Can you help me find a nice restaurant?[slots][Bot]Sure! What kind of food do you like?[slots][User]I was thinking some indian food would be great. [slots]indian[EOC],[Bot]I have 22 indian restaurants- do you have a preference for area of town?,[SOR][Bot]There are four restaurants in the centre square. Can you suggest one and give me the phone number and postcode?
"[SOC][User]I was thinking some indian food would be great. [slots]indian[Bot]I have 22 indian restaurants- do you have a preference for area of town?[slots]22 indian[User]No, I don't care where it is. I'm thinking I'd like an expensive restaurant.[slots]expensive[EOC]",[Bot]Would you like to try Curry Garden?,[SOR][Bot]There are many expensive Indian restaurants around.  I would suggest charlie chan.
"[SOC][User]No, I don't care where it is. I'm thinking I'd like an expensive restaurant.[slots]expensive[Bot]Would you like to try Curry Garden?[slots]Curry Garden[User]That is fine book me a table for 6 on Sat at 17:30. I also need a train for the same and should leave leicester for cambridge[slots]cambridge leicester 17:30 6[EOC]","[Bot]Alright, I have made your requested booking at curry garden, and the reference number is HK9YCL6Z. As for the train, what time would you like to depart?",[SOR][Bot]Your booking is completed. The reference number is PWe3O21C1. Is there anything else?
"[SOC][User]That is fine book me a table for 6 on Sat at 17:30. I also need a train for the same and should leave leicester for cambridge[slots]cambridge leicester 17:30 6[Bot]Alright, I have made your requested booking at curry garden, and the reference number is HK9YCL6Z. As for the train, what time would you like to depart?[slots]HK9YCL6Z Curry Garden[User]it doesn't matter as long as I am there by 13:45 leaving leicester going to cambridge, I'll need the reference number too  please[slots]cambridge 13:45 leicester[EOC]",[Bot]I have found TR6210 leaving leicester at 11:09 on saturday and arriving in cambridge at 12:54.  I have booked 6 seats. Reference number is LR5I1RZV. anything else i can do?,[SOR][Bot]Your table has been booked.  The reference number is 8AAC03W2.  Is there anything else I can assist you with?
"[SOC][User]it doesn't matter as long as I am there by 13:45 leaving leicester going to cambridge, I'll need the reference number too  please[slots]cambridge 13:45 leicester[Bot]I have found TR6210 leaving leicester at 11:09 on saturday and arriving in cambridge at 12:54.  I have booked 6 seats. Reference number is LR5I1RZV. anything else i can do?[slots]12:54 TR6210 cambridge leicester 11:09 LR5I1RZV 6[User]That will be all for today. Thanks so much for all your help. Goodbye[slots][EOC]",[Bot]Thank you and enjoy your day.,[SOR][Bot]You're very welcome! Have a wonderful trip!
"[SOC][User]Hello. I need a College to visit in the Centre of town. [slots]centre college[Bot]christ's college is a college in the centre of town. It's entrance fee is free.[slots]free centre christ 's college[User]Oh, nice! Can you tell me their phone number, please?[slots][EOC]","[Bot]Yes, it's 01223334900. Is there anything else I can help you with?",[SOR][Bot]Their phone number is 01223334900
