Context,Actual,Response
[SOC][USER] What a bummer ! You set me up ? [triples]set IsA placement set SimilarTo down set IsA collection bummer IsA irritation set IsA exercise bummer IsA effect[SYSTEM] Let me explain . I didn't mean to hurt you ... [triples]let IsA lease mean IsA average hurt Causes ache mean SimilarTo skilled let IsA serve[USER] How dare you ! ( starts to walk off ) [triples]walk IsA path dare IsA challenge starts FormOf start walk IsA travel[EOC],"[SOR][SYSTEM] Hang on one second . Hear me out , just this once , Isabella ! [EOR]",[SOR][SYSTEM] Why don't you ib on us? Let me see... [EOR]
"[SOC][USER] How dare you ! ( starts to walk off ) [triples]walk IsA path dare IsA challenge starts FormOf start walk IsA travel[SYSTEM] Hang on one second . Hear me out , just this once , Isabella ! [triples]second IsA rank second IsA date hang Causes hang isabella IsA artwork second IsA attendant hang IsA execute second IsA agreement just SimilarTo fitting isabella IsA grape hang IsA fit[USER] Why did you lie to me in the email ? [triples]lie IsA fact lie SimilarTo rest lie IsA position lie IsA deception did FormOf do[EOC]",[SOR][SYSTEM] I didn't lie . You just didn't ask me my real name . [EOR],"[SOR][SYSTEM] Well, I just made a fake promise, and then I'm the one who wrote that. Complain to me! [EOR]"
[SOC][USER] Why did you lie to me in the email ? [triples]lie IsA fact lie SimilarTo rest lie IsA position lie IsA deception did FormOf do[SYSTEM] I didn't lie . You just didn't ask me my real name . [triples]real SimilarTo true lie IsA fact real SimilarTo documentary real SimilarTo actual real SimilarTo proper lie IsA position real SimilarTo historical real SimilarTo serious real IsA company just SimilarTo fitting lie IsA deception real IsA coin lie SimilarTo rest real SimilarTo objective[USER] I should have known it was you . No wonder all the 20 questions were answered correctly . I thought I might have found the one for me . [triples]answered FormOf answer thought FormOf think thought IsA belief 20 IsA aircraft questions FormOf question wonder IsA astonishment 20 IsA automobile wonder IsA happening[EOC],"[SOR][SYSTEM] I'm sorry . It was cruel of me . But I promise it will never happen again ? Look , there's a nice restaurant . Let me take you to dinner and we can talk things over . [EOR]",[SOR][SYSTEM] Yeah. Did I have the files? [EOR]
"[SOC][USER]Peter , how often do you exercise ? [triples]exercise Causes sweat peter HasA toothache exercise IsA lesson exercise IsA event exercise IsA effort exercise Causes exercise exercise Causes injury exercise IsA action exercise IsA training peter IsA person exercise Causes thirst exercise Causes fitness exercise IsA ceremony exercise Causes sweating[SYSTEM] Well , I swim and run every day . [triples]run Causes tired day IsA time run IsA damage day IsA opportunity run IsA score run IsA liberty run IsA trip[USER] Now , tell me , what do you eat ? [triples]nan[EOC]","[SOR][SYSTEM] Well , I don't eat any meat , but I do eat fish and eggs . [EOR]","[SOR][SYSTEM] Oh, I! Do you drink milk? [EOR]"
"[SOC][USER] Now , tell me , what do you eat ? [triples]nan[SYSTEM] Well , I don't eat any meat , but I do eat fish and eggs . [triples]don IsA title fish IsA person eggs Causes chickens eggs HasA shell meat HasA protein fish HasA bones eggs FormOf egg don IsA gentleman fish HasA tail meat IsA flesh fish IsA animal meat HasA fat fish IsA animals don IsA head fish IsA food fish HasA scales fish HasA gills fish IsA seafood fish IsA meat meat IsA food fish IsA purdy meat IsA commonly meat IsA muscle eggs IsA food[USER] Do you eat a lot of vegetables ? [triples]lot IsA river vegetables IsA food vegetables IsA plants vegetables IsA commonly vegetables FormOf vegetable lot IsA tract[EOC]","[SOR][SYSTEM] Oh yes , and fruit , I love fruit . [EOR]","[SOR][SYSTEM] Sure, of course. [EOR]"
"[SOC][USER] Do you eat a lot of vegetables ? [triples]lot IsA river vegetables IsA food vegetables IsA plants vegetables IsA commonly vegetables FormOf vegetable lot IsA tract[SYSTEM] Oh yes , and fruit , I love fruit . [triples]love IsA attachment fruit HasA seeds love IsA score yes SimilarTo nod love IsA affection fruit IsA rarely fruit HasA water love Causes pain love Causes marriage love IsA emotion fruit HasA vitamins love IsA forever fruit HasA sugar yes IsA affirmative love IsA feeling love IsA object oh FormOf o fruit Causes fruit love IsA responsibility fruit IsA also oh IsA base[USER] What do you drink ? [triples]drink IsA helping drink IsA liquid[EOC]","[SOR][SYSTEM] Well , I never drink alcohol , coffee or tea . They are very bad for you . [EOR]","[SOR][SYSTEM] Oh, sweet. I won't drink it all. [EOR]"
[SOC][USER]Did you watch the volleyball match last night ? [triples]match IsA lighter match IsA counterpart night IsA dark did FormOf do night IsA book volleyball IsA sport watch IsA timepiece match Causes fire match IsA duplicate watch IsA gear watch IsA surveillance watch IsA clock watch IsA shift match IsA contest volleyball IsA ball match IsA score watch IsA machine[SYSTEM] Yeah . [triples]nan[USER] Who won ? [triples]won FormOf win[EOC],[SOR][SYSTEM] China . [EOR],"[SOR][SYSTEM] Oh, kid. [EOR]"
[SOC][USER] Who won ? [triples]won FormOf win[SYSTEM] China . [triples]china IsA country china IsA porcelain china IsA name[USER] What was the score ? [triples]score IsA number score IsA fact score IsA set score IsA success score IsA debt score IsA reason[EOC],[SOR][SYSTEM] China beat Brazil 3 to 0 . [EOR],[SOR][SYSTEM] Our score goes to 29. [EOR]
"[SOC][USER]Even if our company didn't have a dress code , I still think people would wear formal clothing to work . [triples]formal SimilarTo literary formal SimilarTo logical dress IsA garment formal SimilarTo nominal dress IsA apparel clothing IsA covering wear IsA tie formal SimilarTo official wear IsA act formal SimilarTo prescribed dress IsA clothing[SYSTEM] I wouldn't be so sure ... People want to wear what they feel most comfortable in . [triples]people IsA liars people IsA hairdressers people IsA teachers people HasA wants people HasA skin people IsA not people HasA sex people IsA greedy people HasA information people FormOf persons people IsA psychologists wear IsA act people IsA persons comfortable SimilarTo sufficient people IsA managers people IsA celebrities people IsA politicians people HasA mission people IsA judges people HasA consciousness people HasA teeth people IsA extroverted people IsA dancing people IsA magazine people IsA scientists people HasA friends people IsA criminals people HasA emotions people IsA chefs people IsA individuals people HasA person feel IsA company people IsA parents people IsA better people FormOf person people HasA parents people IsA regularly people HasA manufactured people IsA family comfortable SimilarTo wide people HasA lifestyles people HasA ears people HasA names people IsA jerks people HasA eyes wear IsA tie people IsA entrepreneurs people IsA group people IsA secretaries people IsA headaches comfortable SimilarTo soothing comfortable SimilarTo easy people HasA brains people IsA physicians people HasA feelings people IsA everywhere people IsA lawyers people HasA muscles people HasA feet people IsA exercising people HasA rights people IsA less people HasA beliefs people HasA eat feel IsA awareness[USER] Maybe that's true for some positions , but I think the marketing and sales staff would definitely not agree . They dress for success ! You can't go out on a sales call if you are dressed in jeans . It's just not respectful to you client . [triples]sales FormOf sale jeans IsA trousers dress IsA garment marketing IsA commerce dressed SimilarTo finished dressed FormOf dress dress IsA apparel marketing FormOf market dressed SimilarTo treated marketing IsA shopping dress IsA clothing[EOC]","[SOR][SYSTEM] I think what you wear is so overrated . I would rather have a down-to-earth , honest and solid sales person than a painted , patent leather , designer suite salesman . [EOR]","[SOR][SYSTEM] Oh, of course! Here they are. [EOR]"
"[SOC][USER] Maybe that's true for some positions , but I think the marketing and sales staff would definitely not agree . They dress for success ! You can't go out on a sales call if you are dressed in jeans . It's just not respectful to you client . [triples]sales FormOf sale jeans IsA trousers dress IsA garment marketing IsA commerce dressed SimilarTo finished dressed FormOf dress dress IsA apparel marketing FormOf market dressed SimilarTo treated marketing IsA shopping dress IsA clothing[SYSTEM] I think what you wear is so overrated . I would rather have a down-to-earth , honest and solid sales person than a painted , patent leather , designer suite salesman . [triples]salesman SimilarTo salesperson wear IsA tie salesman IsA vendor wear IsA act salesman IsA seller leather IsA hide salesman IsA salesperson salesman SimilarTo seller leather IsA material designer IsA planner[USER] It's not as simple as that . People judge you by your appearance , whether you like it or not . So dressing professional is being professional . The image that you portray to others is so important in business . It's your image and how others perceive you that makes the difference between landing or losing a sale . [triples]appearance IsA becoming dressing IsA moving appearance IsA arrival dressing IsA sauce professional IsA adult business IsA aim appearance IsA attendance dressing IsA concealing dressing IsA handling appearance IsA happening business IsA business business IsA enterprise business IsA acting dressing FormOf dress appearance IsA transfer dressing IsA conversion appearance IsA quality professional IsA athlete business IsA institution appearance IsA representation business IsA organization business IsA concern dressing IsA covering business IsA sector[EOC]","[SOR][SYSTEM] Maybe you're right , but I'll take my sneakers and jeans any day ! [EOR]","[SOR][SYSTEM] If you leave them happy and clean, then it's not my hope... [EOR]"
[SOC][USER]Isn't it wonderful walking here ? [triples]walking Causes exercise walking Causes injuries walking IsA exercise walking Causes fun walking FormOf walk walking IsA movement walking Causes move walking Causes moving[SYSTEM] What do you mean ? [triples]mean IsA average mean SimilarTo skilled[USER] I mean look at all these magnificent buildings around us . [triples]look SimilarTo watch buildings FormOf building magnificent SimilarTo splendid mean IsA average buildings HasA ballrooms look SimilarTo glance look IsA appearance look IsA company mean SimilarTo skilled buildings HasA windows look SimilarTo peek magnificent SimilarTo impressive[EOC],"[SOR][SYSTEM] Yes , look over there . That's the Empire State Building . My book says it's 102 stories tall . [EOR]",[SOR][SYSTEM] I don't want to grow a tree but it is absolutely gorgeous. [EOR]
"[SOC][USER] I mean look at all these magnificent buildings around us . [triples]look SimilarTo watch buildings FormOf building magnificent SimilarTo splendid mean IsA average buildings HasA ballrooms look SimilarTo glance look IsA appearance look IsA company mean SimilarTo skilled buildings HasA windows look SimilarTo peek magnificent SimilarTo impressive[SYSTEM] Yes , look over there . That's the Empire State Building . My book says it's 102 stories tall . [triples]building IsA gathering tall IsA size empire IsA domain building FormOf build building IsA becoming building IsA condominium building HasA foundation building IsA structure building IsA creation building IsA supervising empire IsA book tall SimilarTo long empire IsA government tall SimilarTo difficult state IsA government building IsA architecture[USER] It's quite famous but don't you think it looks a bit old-fashioned ? [triples]fashioned SimilarTo designed old SimilarTo familiar old SimilarTo elderly old SimilarTo sunset old SimilarTo ancient looks FormOf look old SimilarTo antique fashioned FormOf fashion old IsA past old SimilarTo early[EOC]","[SOR][SYSTEM] You're right , but when it was built in 1930 it was a marvel of technology and engineering . [EOR]","[SOR][SYSTEM] Well? Don't be so emotional. Hell, it's still tall. A classic in year too! [EOR]"
"[SOC][USER] It's quite famous but don't you think it looks a bit old-fashioned ? [triples]fashioned SimilarTo designed old SimilarTo familiar old SimilarTo elderly old SimilarTo sunset old SimilarTo ancient looks FormOf look old SimilarTo antique fashioned FormOf fashion old IsA past old SimilarTo early[SYSTEM] You're right , but when it was built in 1930 it was a marvel of technology and engineering . [triples]technology IsA technology marvel IsA surprise technology IsA application technology IsA machinery engineering IsA discipline technology IsA equipment marvel IsA admiration built FormOf build engineering IsA room engineering FormOf engineer technology IsA profession[USER] What other important buildings are we going to see on Fifth Avenue ? [triples]important SimilarTo grand going IsA action avenue IsA street going IsA accomplishment important SimilarTo distinguished important SimilarTo strategic avenue IsA approach fifth IsA rank avenue IsA road avenue IsA way important SimilarTo serious important SimilarTo chief important SimilarTo outstanding buildings FormOf building going FormOf go buildings HasA windows important SimilarTo big important SimilarTo burning buildings HasA ballrooms fifth IsA interval important SimilarTo historic going SimilarTo active[EOC]",[SOR][SYSTEM] Quite a number . Actually every skyscraper has a history . A few blocks ahead we'll see St.Patrick ' s Cathedral and just across the street will be the world-renowed Rockefeller Center . It's a landmark in the history of architecture . [EOR],[SOR][SYSTEM] I don't know. [EOR]
[SOC][USER] What other important buildings are we going to see on Fifth Avenue ? [triples]important SimilarTo grand going IsA action avenue IsA street going IsA accomplishment important SimilarTo distinguished important SimilarTo strategic avenue IsA approach fifth IsA rank avenue IsA road avenue IsA way important SimilarTo serious important SimilarTo chief important SimilarTo outstanding buildings FormOf building going FormOf go buildings HasA windows important SimilarTo big important SimilarTo burning buildings HasA ballrooms fifth IsA interval important SimilarTo historic going SimilarTo active[SYSTEM] Quite a number . Actually every skyscraper has a history . A few blocks ahead we'll see St.Patrick ' s Cathedral and just across the street will be the world-renowed Rockefeller Center . It's a landmark in the history of architecture . [triples]skyscraper IsA tower st SimilarTo sta st SimilarTo th cathedral IsA church landmark IsA structure landmark IsA position skyscraper IsA building[USER] What's there after that ? [triples]nan[EOC],"[SOR][SYSTEM] Well then , there's a Central Park . Facing the park on Fifth Avenue is probably some of the most expensive properties in the world . [EOR]","[SOR][SYSTEM] There comes our next exhibition! Japan will be in it for nine months. They did really well, but our drawings of the world on Fifth Avenue are at stake. It's such historic and glorious architecture! [EOR]"
"[SOC][USER] What's there after that ? [triples]nan[SYSTEM] Well then , there's a Central Park . Facing the park on Fifth Avenue is probably some of the most expensive properties in the world . [triples]park IsA tract avenue IsA approach avenue IsA road fifth IsA rank park IsA gear central SimilarTo halfway expensive SimilarTo overpriced avenue IsA way central SimilarTo nuclear fifth IsA interval park IsA site avenue IsA street central IsA workplace[USER] What are they all for ? [triples]nan[EOC]","[SOR][SYSTEM] Most of them are office buildings , huge department stores , and hotels but some are just private homes . New York is one of the financial centers of the world . And there are lots of very expensive places . [EOR]","[SOR][SYSTEM] They are all the same, but different in almost all respects. [EOR]"
"[SOC][USER]Hey Kevin , what are you doing here ? Don't you usually spend Tuesday nights at home studying ? [triples]studying Causes sleep studying FormOf study home IsA beginning doing FormOf do home IsA residence studying Causes headache home SimilarTo domicile studying Causes understanding home IsA institution home IsA castle tuesday IsA weekday studying Causes headaches tuesday IsA day home IsA house studying Causes knowledge home HasA bedrooms home SimilarTo house studying Causes learn studying Causes inspiration home IsA environment studying Causes intelligence home IsA location studying Causes learning[SYSTEM] I needed to get out of the house . My parents just went ballistic over something my older sister told them . [triples]house SimilarTo home house IsA shelter house HasA yard house IsA place house IsA community sister IsA person house HasA bathroom sister SimilarTo mother house HasA basement sister IsA member house HasA plumbing house IsA home house HasA rooms house IsA management house IsA audience house IsA family house HasA roof house IsA building house IsA thing house HasA windows house HasA floor parents FormOf parent house HasA doors house HasA door house HasA wiring house HasA furniture house IsA band house IsA play sister SimilarTo brother parents HasA children told FormOf tell sister SimilarTo father house HasA kitchen house IsA structure[USER] What did she tell them ? Is she dropping out of college ? [triples]college IsA institution dropping FormOf drop dropping IsA movement did FormOf do college IsA academy dropping SimilarTo descending college IsA school college IsA station college IsA body college IsA place dropping IsA event[EOC]",[SOR][SYSTEM] Nothing that serious . She finally told them that she moved out of the dormitory a few months ago and has been living with her boyfriend . [EOR],[SOR][SYSTEM] I don't know. Maybe she told her sister that she was on her way out. [EOR]
[SOC][USER] What did she tell them ? Is she dropping out of college ? [triples]college IsA institution dropping FormOf drop dropping IsA movement did FormOf do college IsA academy dropping SimilarTo descending college IsA school college IsA station college IsA body college IsA place dropping IsA event[SYSTEM] Nothing that serious . She finally told them that she moved out of the dormitory a few months ago and has been living with her boyfriend . [triples]boyfriend IsA single living Causes breathing living Causes interaction living Causes love living SimilarTo realistic living Causes life living Causes pollution boyfriend IsA man dormitory IsA home months FormOf month living Causes learning living Causes change living IsA people living Causes sadness living Causes dying dormitory IsA building living SimilarTo live dormitory IsA bedroom boyfriend IsA lover living Causes expiration living Causes reproducing living Causes loving moved FormOf move living Causes death living Causes happiness boyfriend IsA spouse living Causes suffering living Causes hard living FormOf live living SimilarTo absolute[USER] And your parents took it badly ? [triples]took FormOf take parents HasA children parents FormOf parent[EOC],[SOR][SYSTEM] That's putting it mildly . My father started shouting at my sister and my mother just glared at her . [EOR],"[SOR][SYSTEM] Everyone was so scared, her parents told each other that it was most of a year since she left. [EOR]"
"[SOC][USER] And your parents took it badly ? [triples]took FormOf take parents HasA children parents FormOf parent[SYSTEM] That's putting it mildly . My father started shouting at my sister and my mother just glared at her . [triples]shouting FormOf shout sister SimilarTo brother shouting IsA speaking sister IsA person mother IsA parent father FormOf mother sister SimilarTo mother father IsA man father IsA parent mother IsA inspiration sister IsA member father IsA leader sister SimilarTo father mother IsA book mother SimilarTo father[USER] Ouch , that sounds bad . What did your sister do ? [triples]bad SimilarTo pretty sounds FormOf sound bad SimilarTo negative bad SimilarTo nonstandard sounds IsA magazine sister IsA person sister SimilarTo mother bad FormOf bid bad SimilarTo naughty sister IsA member bad SimilarTo inferior did FormOf do bad SimilarTo harmful bad SimilarTo severe bad SimilarTo unsuitable bad SimilarTo incompetent bad SimilarTo tough sister SimilarTo brother bad SimilarTo evil bad SimilarTo mediocre sister SimilarTo father bad SimilarTo ill bad SimilarTo intense bad IsA quality[EOC]","[SOR][SYSTEM] She started arguing back to my dad that how much she loves her boyfriend , how they're in love and it's not hurting anybody , and so on . My dad said she's too young to do this , and that she should move out right away . [EOR]",[SOR][SYSTEM] She just ignored me where I went because I didn't pay her anything. [EOR]
"[SOC][USER] Ouch , that sounds bad . What did your sister do ? [triples]bad SimilarTo pretty sounds FormOf sound bad SimilarTo negative bad SimilarTo nonstandard sounds IsA magazine sister IsA person sister SimilarTo mother bad FormOf bid bad SimilarTo naughty sister IsA member bad SimilarTo inferior did FormOf do bad SimilarTo harmful bad SimilarTo severe bad SimilarTo unsuitable bad SimilarTo incompetent bad SimilarTo tough sister SimilarTo brother bad SimilarTo evil bad SimilarTo mediocre sister SimilarTo father bad SimilarTo ill bad SimilarTo intense bad IsA quality[SYSTEM] She started arguing back to my dad that how much she loves her boyfriend , how they're in love and it's not hurting anybody , and so on . My dad said she's too young to do this , and that she should move out right away . [triples]dad IsA person young SimilarTo little young SimilarTo early boyfriend IsA spouse boyfriend IsA man boyfriend IsA single young SimilarTo junior young SimilarTo tender boyfriend IsA lover arguing FormOf argue loves FormOf love young IsA animal young SimilarTo new dad SimilarTo mom dad IsA father young SimilarTo newborn[USER] How long has your sister been with her boyfriend ? [triples]long SimilarTo continuing sister SimilarTo brother sister IsA person boyfriend IsA spouse sister SimilarTo mother boyfriend IsA single boyfriend IsA man long SimilarTo daylong long SimilarTo tall sister IsA member sister SimilarTo father long SimilarTo abundant long SimilarTo stretch boyfriend IsA lover long SimilarTo far[EOC]",[SOR][SYSTEM] Three years . They've been dating since freshman year . They're even talking about marriage . [EOR],"[SOR][SYSTEM] It ’ s been two years. But she has so much admiration for me. I once had her diving off the edge for two minutes and giving me a hard time, and I was so sorry. Do you think that"
[SOC][USER] How long has your sister been with her boyfriend ? [triples]long SimilarTo continuing sister SimilarTo brother sister IsA person boyfriend IsA spouse sister SimilarTo mother boyfriend IsA single boyfriend IsA man long SimilarTo daylong long SimilarTo tall sister IsA member sister SimilarTo father long SimilarTo abundant long SimilarTo stretch boyfriend IsA lover long SimilarTo far[SYSTEM] Three years . They've been dating since freshman year . They're even talking about marriage . [triples]year IsA decade marriage IsA union year IsA day dating Causes marriage year IsA date year IsA week year IsA time marriage IsA family years FormOf year marriage IsA ritual year IsA month freshman IsA class dating FormOf date[USER] Really ? Then I guess living together would be a good idea . [triples]guess IsA estimate good SimilarTo satisfactory good SimilarTo solid good IsA quality good SimilarTo saving guess IsA opinion living Causes breathing good SimilarTo fortunate good SimilarTo hot living Causes interaction idea IsA content living Causes love living SimilarTo realistic living Causes life good SimilarTo pleasing living Causes pollution good SimilarTo nice living Causes learning living Causes change living IsA people idea IsA opinion living Causes sadness living Causes dying good SimilarTo redeeming living SimilarTo live living Causes expiration living Causes reproducing good SimilarTo complete living Causes loving living Causes death living Causes happiness good SimilarTo superb good SimilarTo white living Causes suffering living Causes hard good IsA advantage living FormOf live living SimilarTo absolute[EOC],[SOR][SYSTEM] What do you mean ? [EOR],"[SOR][SYSTEM] I guess it's easy. Not that long, but a girl often lives alone in her dorm... [EOR]"
"[SOC][USER] Really ? Then I guess living together would be a good idea . [triples]guess IsA estimate good SimilarTo satisfactory good SimilarTo solid good IsA quality good SimilarTo saving guess IsA opinion living Causes breathing good SimilarTo fortunate good SimilarTo hot living Causes interaction idea IsA content living Causes love living SimilarTo realistic living Causes life good SimilarTo pleasing living Causes pollution good SimilarTo nice living Causes learning living Causes change living IsA people idea IsA opinion living Causes sadness living Causes dying good SimilarTo redeeming living SimilarTo live living Causes expiration living Causes reproducing good SimilarTo complete living Causes loving living Causes death living Causes happiness good SimilarTo superb good SimilarTo white living Causes suffering living Causes hard good IsA advantage living FormOf live living SimilarTo absolute[SYSTEM] What do you mean ? [triples]mean IsA average mean SimilarTo skilled[USER] Well , these days too many people are getting divorced . If they live together , then at least they're finding out if they're really compatible or not . [triples]people IsA liars people IsA hairdressers people IsA teachers people HasA wants people HasA skin people IsA not people HasA sex people IsA greedy live SimilarTo current people HasA information people IsA physicians people FormOf persons live IsA album people IsA psychologists people IsA persons people IsA managers people IsA celebrities people IsA politicians people HasA mission live SimilarTo charged people IsA judges people HasA consciousness divorced FormOf divorce people HasA teeth people IsA dancing people IsA extroverted people IsA magazine people IsA scientists people HasA friends live IsA mystery live IsA book people IsA criminals live SimilarTo lively people HasA emotions people IsA chefs live SimilarTo loaded people HasA person people IsA individuals people IsA parents people IsA better people FormOf person people HasA parents people IsA regularly people HasA manufactured people IsA family people HasA lifestyles people HasA ears people HasA names people IsA jerks people HasA eyes people IsA entrepreneurs people IsA group people IsA secretaries people IsA headaches people HasA brains divorced SimilarTo unmarried live SimilarTo living people HasA feelings people IsA everywhere people IsA lawyers people HasA muscles compatible SimilarTo harmonious people HasA feet people IsA exercising people HasA rights people IsA less people HasA beliefs people HasA eat[EOC]","[SOR][SYSTEM] I guess so . Better to find out now than after you're married , when it's harder to get out . [EOR]",[SOR][SYSTEM] That's a good idea. There's both chance that people will move away from one another when they're mature and wouldn't be able to live together without suffering something new. What about you? [EOR]
"[SOC][USER]Do you think they two will get married ? [triples]married FormOf marry married SimilarTo joined married IsA person[SYSTEM] Yeah , you can count on it . [triples]count IsA investigation count IsA number[USER] I think so . Yes , they get along so well . [triples]yes IsA affirmative yes SimilarTo nod[EOC]",[SOR][SYSTEM] I like him . He's good for her . [EOR],"[SOR][SYSTEM] Oh yes, they get along pretty well too. [EOR]"
[SOC][USER]What do you think of Frank ? [triples]frank SimilarTo obvious frank IsA sausage[SYSTEM] He is all right . But I think he seems to have no back bone . [triples]right SimilarTo extraordinary bone IsA white right IsA hand right IsA turn right IsA norm right IsA interest right SimilarTo conservative right IsA position right SimilarTo far right SimilarTo satisfactory right IsA justice right SimilarTo outside[USER] Why do you say that ? [triples]say IsA opportunity[EOC],"[SOR][SYSTEM] Whatever things get tough , he gives in . [EOR]",[SOR][SYSTEM] Hum. He is really fast. And his shoulders are soft. [EOR]
"[SOC][USER]Do you speak only English in the class , or does your teacher explain everything to you in Spanish ? [triples]class IsA meeting class IsA people class IsA course english IsA class english IsA language spanish IsA language spanish IsA person spanish IsA romance speak IsA communicate speak IsA utter teacher IsA academic class IsA elegance class IsA collection english IsA spin class IsA gathering class IsA league teacher IsA person[SYSTEM] Oh , we never speak Spanish in class ! Miss.Parker speaks to us only in English . [triples]english IsA spin spanish IsA language speak IsA communicate spanish IsA person english IsA class spanish IsA romance english IsA language speak IsA utter speaks FormOf speak[USER] I suppose she's right . Does she speak English very slowly ? [triples]right SimilarTo extraordinary right IsA hand right IsA turn right IsA norm right IsA interest english IsA class speak IsA communicate english IsA language right IsA position right SimilarTo conservative does FormOf do speak IsA utter right SimilarTo far right SimilarTo satisfactory english IsA spin right IsA justice right SimilarTo outside[EOC]",[SOR][SYSTEM] Not always . Sometimes we don't understand her . Then she has to repeat what she said . [EOR],"[SOR][SYSTEM] Yes. When asked what she does, though, she gives us our standard answers twice. [EOR]"
[SOC][USER] I suppose she's right . Does she speak English very slowly ? [triples]right SimilarTo extraordinary right IsA hand right IsA turn right IsA norm right IsA interest english IsA class speak IsA communicate english IsA language right IsA position right SimilarTo conservative does FormOf do speak IsA utter right SimilarTo far right SimilarTo satisfactory english IsA spin right IsA justice right SimilarTo outside[SYSTEM] Not always . Sometimes we don't understand her . Then she has to repeat what she said . [triples]don IsA title don IsA head don IsA gentleman said FormOf say[USER] It must be interesting to study English . [triples]study Causes knowledge interesting SimilarTo fascinating study IsA learning interesting FormOf interest interesting SimilarTo entertaining english IsA class english IsA language study IsA room study IsA concentration english IsA spin[EOC],[SOR][SYSTEM] Mario and I are the best students in the class . Miss.Parker says that my pronunciation is very good . [EOR],"[SOR][SYSTEM] Well, she is quite good at it, but she repeats something about it very often. I don't have time for that. [EOR]"
[SOC][USER] It must be interesting to study English . [triples]study Causes knowledge interesting SimilarTo fascinating study IsA learning interesting FormOf interest interesting SimilarTo entertaining english IsA class english IsA language study IsA room study IsA concentration english IsA spin[SYSTEM] Mario and I are the best students in the class . Miss.Parker says that my pronunciation is very good . [triples]class IsA meeting students FormOf student pronunciation IsA speech class IsA people class IsA course class IsA elegance class IsA gathering class IsA collection class IsA league students HasA pets students HasA notebook[USER] Is English pronunciation easy or difficult ? [triples]difficult SimilarTo troublesome pronunciation IsA speech easy SimilarTo pleasing easy SimilarTo abundant difficult SimilarTo embarrassing difficult SimilarTo catchy easy SimilarTo clean english IsA class easy SimilarTo comfortable easy IsA film difficult SimilarTo arduous difficult SimilarTo nasty difficult SimilarTo serious difficult SimilarTo tall easy SimilarTo casual difficult SimilarTo trying english IsA language easy SimilarTo available easy SimilarTo smooth difficult SimilarTo challenging english IsA spin[EOC],[SOR][SYSTEM] Sometimes it's difficult . Some words look different from the way one pronounces them . [EOR],"[SOR][SYSTEM] If you want to, the pronunciation test in the Before Year Book will be easy. [EOR]"
[SOC][USER]It's quiet everywhere in winter . [triples]winter IsA season[SYSTEM] Yes . I like winter . [triples]yes SimilarTo nod like IsA kind like IsA approval winter IsA season like IsA band yes IsA affirmative[USER] Me too . [triples]nan[EOC],[SOR][SYSTEM] It's snowing heavily . What about taking a walk ? [EOR],[SOR][SYSTEM] Winter does not include snow in winter. [EOR]
[SOC][USER] Me too . [triples]nan[SYSTEM] It's snowing heavily . What about taking a walk ? [triples]taking IsA performing taking FormOf take snowing FormOf snow walk IsA travel walk IsA path[USER] That's a good idea . Let's go ! [triples]idea IsA opinion good SimilarTo redeeming good SimilarTo pleasing good SimilarTo complete let IsA lease good IsA quality good SimilarTo solid good SimilarTo nice good SimilarTo saving good SimilarTo superb good SimilarTo white good SimilarTo fortunate good IsA advantage good SimilarTo hot let IsA serve good SimilarTo satisfactory idea IsA content[EOC],[SOR][SYSTEM] What a heavy snow ! Look ! The water is frozen . [EOR],"[SOR][SYSTEM] Sure, I understand. Lemme see. Now, where shall we go instead? [EOR]"
[SOC][USER] That's a good idea . Let's go ! [triples]idea IsA opinion good SimilarTo redeeming good SimilarTo pleasing good SimilarTo complete let IsA lease good IsA quality good SimilarTo solid good SimilarTo nice good SimilarTo saving good SimilarTo superb good SimilarTo white good SimilarTo fortunate good IsA advantage good SimilarTo hot let IsA serve good SimilarTo satisfactory idea IsA content[SYSTEM] What a heavy snow ! Look ! The water is frozen . [triples]snow IsA layer snow IsA water frozen SimilarTo icy water HasA cycle heavy SimilarTo steep heavy IsA actor water IsA solvent water IsA life heavy SimilarTo oppressive snow Causes blizzard water HasA oxygen snow IsA powder water IsA food water IsA utility water IsA element heavy SimilarTo massive look IsA appearance water IsA chemical look SimilarTo watch water IsA beverage water IsA fluid snow IsA weather look IsA company heavy SimilarTo wicked look SimilarTo peek snow IsA white heavy SimilarTo big heavy SimilarTo harsh heavy SimilarTo hefty heavy SimilarTo weighty heavy IsA character water HasA surface water IsA water snow IsA commonly water IsA liquid water HasA weight look SimilarTo glance frozen FormOf freeze heavy SimilarTo thick[USER] Take care ! Don't slip on the ground . [triples]don IsA title slip IsA sheet care IsA protection ground FormOf grind slip Causes slip care IsA word care IsA repair slip IsA mishap don IsA gentleman slip IsA lingerie care IsA work ground IsA surface ground IsA connection slip IsA mistake don IsA head[EOC],[SOR][SYSTEM] I've got it . I like the feeling of stepping on the ice . [EOR],[SOR][SYSTEM] What's wrong with your run? [EOR]
